Number,Date-Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Velocity(m/sec)
1529,23.07.2024 21:00:00,"21,88","0,03","0,05","1487,50"
1530,23.07.2024 23:00:00,"21,97","0,03","0,05","1487,76"
1531,24.07.2024 01:00:00,"22,00","0,03","0,05","1487,84"
1532,24.07.2024 03:00:00,"21,97","0,03","0,05","1487,76"
1533,24.07.2024 05:00:00,"21,91","0,03","0,05","1487,58"
1534,24.07.2024 07:00:00,"21,82","0,03","0,05","1487,32"
1535,24.07.2024 09:00:00,"21,79","0,03","0,05","1487,23"
1536,24.07.2024 11:00:00,"21,76","0,03","0,05","1487,15"
1537,24.07.2024 13:00:00,"21,71","0,03","0,05","1486,97"
1538,24.07.2024 15:00:00,"21,59","0,03","0,05","1486,62"
1539,24.07.2024 17:00:00,"21,53","0,03","0,05","1486,45"
1540,24.07.2024 19:00:00,"21,50","0,03","0,05","1486,36"
1541,24.07.2024 21:00:00,"21,41","0,03","0,05","1486,09"
1542,24.07.2024 23:00:00,"21,44","0,03","0,05","1486,18"
1543,25.07.2024 01:00:00,"21,47","0,03","0,05","1486,27"
1544,25.07.2024 03:00:00,"21,44","0,03","0,05","1486,18"
1545,25.07.2024 05:00:00,"21,44","0,03","0,05","1486,18"
1546,25.07.2024 07:00:00,"21,41","0,03","0,05","1486,09"
1547,25.07.2024 09:00:00,"21,30","0,03","0,05","1485,74"
1548,25.07.2024 11:00:00,"21,09","0,03","0,05","1485,12"
1549,25.07.2024 13:00:00,"21,00","0,03","0,05","1484,85"
1550,25.07.2024 15:00:00,"21,12","0,03","0,05","1485,21"
1551,25.07.2024 17:00:00,"21,24","0,03","0,05","1485,56"
1552,25.07.2024 19:00:00,"21,35","0,03","0,05","1485,92"
1553,25.07.2024 21:00:00,"21,41","0,03","0,05","1486,09"
1554,25.07.2024 23:00:00,"21,44","0,03","0,05","1486,18"
1555,26.07.2024 01:00:00,"21,44","0,03","0,05","1486,18"
1556,26.07.2024 03:00:00,"21,44","0,03","0,05","1486,18"
1557,26.07.2024 05:00:00,"21,41","0,03","0,05","1486,09"
1558,26.07.2024 07:00:00,"21,32","0,03","0,05","1485,83"
1559,26.07.2024 09:00:00,"21,32","0,03","0,05","1485,83"
1560,26.07.2024 11:00:00,"21,32","0,03","0,05","1485,83"
1561,26.07.2024 13:00:00,"21,35","0,03","0,05","1485,92"
1562,26.07.2024 15:00:00,"21,38","0,03","0,05","1486,01"
1563,26.07.2024 17:00:00,"21,41","0,03","0,05","1486,09"
1564,26.07.2024 19:00:00,"21,44","0,03","0,05","1486,18"
1565,26.07.2024 21:00:00,"21,41","0,03","0,05","1486,09"
1566,26.07.2024 23:00:00,"21,38","0,03","0,05","1486,01"
1567,27.07.2024 01:00:00,"21,38","0,03","0,05","1486,01"
1568,27.07.2024 03:00:00,"21,41","0,03","0,05","1486,09"
1569,27.07.2024 05:00:00,"21,41","0,03","0,05","1486,09"
1570,27.07.2024 07:00:00,"21,35","0,03","0,05","1485,92"
1571,27.07.2024 09:00:00,"21,32","0,03","0,05","1485,83"
1572,27.07.2024 11:00:00,"21,32","0,03","0,05","1485,83"
1573,27.07.2024 13:00:00,"21,32","0,03","0,05","1485,83"
1574,27.07.2024 15:00:00,"21,35","0,03","0,05","1485,92"
1575,27.07.2024 17:00:00,"21,38","0,03","0,05","1486,01"
1576,27.07.2024 19:00:00,"21,41","0,03","0,05","1486,09"
1577,27.07.2024 21:00:00,"21,41","0,03","0,05","1486,09"
1578,27.07.2024 23:00:00,"21,44","0,03","0,05","1486,18"
1579,28.07.2024 01:00:00,"21,44","0,03","0,05","1486,18"
1580,28.07.2024 03:00:00,"21,44","0,03","0,05","1486,18"
1581,28.07.2024 05:00:00,"21,38","0,03","0,05","1486,01"
1582,28.07.2024 07:00:00,"21,35","0,03","0,05","1485,92"
1583,28.07.2024 09:00:00,"21,35","0,03","0,05","1485,92"
1584,28.07.2024 11:00:00,"21,35","0,03","0,05","1485,92"
1585,28.07.2024 13:00:00,"21,38","0,03","0,05","1486,01"
1586,28.07.2024 15:00:00,"21,38","0,03","0,05","1486,01"
1587,28.07.2024 17:00:00,"21,38","0,03","0,05","1486,01"
1588,28.07.2024 19:00:00,"21,41","0,03","0,05","1486,09"
1589,28.07.2024 21:00:00,"21,44","0,03","0,05","1486,18"
1590,28.07.2024 23:00:00,"21,47","0,03","0,05","1486,27"
1591,29.07.2024 01:00:00,"21,47","0,03","0,05","1486,27"
1592,29.07.2024 03:00:00,"21,44","0,03","0,05","1486,18"
1593,29.07.2024 05:00:00,"21,41","0,03","0,05","1486,09"
1594,29.07.2024 07:00:00,"21,35","0,03","0,05","1485,92"
1595,29.07.2024 09:00:00,"21,32","0,03","0,05","1485,83"
1596,29.07.2024 11:00:00,"21,30","0,03","0,05","1485,74"
1597,29.07.2024 13:00:00,"21,27","0,03","0,05","1485,65"
1598,29.07.2024 15:00:00,"21,30","0,03","0,05","1485,74"
1599,29.07.2024 17:00:00,"21,32","0,03","0,05","1485,83"
1600,29.07.2024 19:00:00,"21,32","0,03","0,05","1485,83"
1601,29.07.2024 21:00:00,"21,30","0,03","0,05","1485,74"
1602,29.07.2024 23:00:00,"21,21","0,03","0,05","1485,48"
1603,30.07.2024 01:00:00,"21,06","0,03","0,05","1485,03"
1604,30.07.2024 03:00:00,"21,00","0,03","0,05","1484,85"
1605,30.07.2024 05:00:00,"20,97","0,03","0,05","1484,76"
1606,30.07.2024 07:00:00,"20,97","0,03","0,05","1484,76"
1607,30.07.2024 09:00:00,"21,06","0,03","0,05","1485,03"
1608,30.07.2024 11:00:00,"21,24","0,03","0,05","1485,56"
1609,30.07.2024 13:00:00,"21,41","0,03","0,05","1486,09"
1610,30.07.2024 15:00:00,"21,59","0,03","0,05","1486,62"
1611,30.07.2024 17:00:00,"21,76","0,03","0,05","1487,15"
1612,30.07.2024 19:00:00,"21,88","0,03","0,05","1487,50"
1613,30.07.2024 21:00:00,"21,97","0,03","0,05","1487,76"
1614,30.07.2024 23:00:00,"21,97","0,03","0,05","1487,76"
1615,31.07.2024 01:00:00,"22,06","0,03","0,05","1488,02"
1616,31.07.2024 03:00:00,"22,15","0,03","0,05","1488,28"
1617,31.07.2024 05:00:00,"22,17","0,03","0,05","1488,36"
1618,31.07.2024 07:00:00,"22,15","0,03","0,05","1488,28"
1619,31.07.2024 09:00:00,"22,15","0,03","0,05","1488,28"
1620,31.07.2024 11:00:00,"22,23","0,03","0,05","1488,53"
1621,31.07.2024 13:00:00,"23,84","0,03","0,05","1493,16"
