Number,Date-Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Velocity(m/sec)
1359,09.07.2024 17:00:00,"20,74","0,01","0,00","1484,05"
1360,09.07.2024 19:00:00,"20,89","0,01","0,00","1484,49"
1361,09.07.2024 21:00:00,"21,01","0,01","0,00","1484,85"
1362,09.07.2024 23:00:00,"21,13","0,01","0,00","1485,21"
1363,10.07.2024 01:00:00,"21,18","0,01","0,00","1485,38"
1364,10.07.2024 03:00:00,"21,18","0,01","0,00","1485,38"
1365,10.07.2024 05:00:00,"21,16","0,01","0,00","1485,30"
1366,10.07.2024 07:00:00,"21,16","0,01","0,00","1485,30"
1367,10.07.2024 09:00:00,"21,16","0,01","0,00","1485,30"
1368,10.07.2024 11:00:00,"21,13","0,01","0,00","1485,21"
1369,10.07.2024 13:00:00,"21,10","0,01","0,00","1485,12"
1370,10.07.2024 15:00:00,"21,13","0,01","0,00","1485,21"
1371,10.07.2024 17:00:00,"21,27","0,01","0,00","1485,65"
1372,10.07.2024 19:00:00,"21,39","0,01","0,00","1486,00"
1373,10.07.2024 21:00:00,"21,51","0,01","0,00","1486,35"
1374,10.07.2024 23:00:00,"21,71","0,01","0,00","1486,97"
1375,11.07.2024 01:00:00,"22,00","0,01","0,00","1487,84"
1376,11.07.2024 03:00:00,"22,27","0,01","0,00","1488,61"
1377,11.07.2024 05:00:00,"22,38","0,01","0,00","1488,96"
1378,11.07.2024 07:00:00,"22,41","0,01","0,00","1489,04"
1379,11.07.2024 09:00:00,"22,47","0,01","0,00","1489,21"
1380,11.07.2024 11:00:00,"22,59","0,02","0,02","1489,56"
1381,11.07.2024 13:00:00,"22,65","0,02","0,02","1489,73"
1382,11.07.2024 15:00:00,"22,82","0,02","0,02","1490,24"
1383,11.07.2024 17:00:00,"23,06","0,02","0,02","1490,91"
1384,11.07.2024 19:00:00,"23,17","0,01","0,00","1491,24"
1385,11.07.2024 21:00:00,"23,14","0,02","0,02","1491,17"
1386,11.07.2024 23:00:00,"23,03","0,02","0,02","1490,83"
1387,12.07.2024 01:00:00,"22,73","0,01","0,00","1489,98"
1388,12.07.2024 03:00:00,"22,41","0,01","0,00","1489,04"
1389,12.07.2024 05:00:00,"22,12","0,01","0,00","1488,18"
1390,12.07.2024 07:00:00,"21,92","0,01","0,00","1487,58"
1391,12.07.2024 09:00:00,"21,89","0,01","0,00","1487,49"
1392,12.07.2024 11:00:00,"21,92","0,01","0,00","1487,58"
1393,12.07.2024 13:00:00,"22,06","0,01","0,00","1488,01"
1394,12.07.2024 15:00:00,"22,24","0,01","0,00","1488,53"
1395,12.07.2024 17:00:00,"22,59","0,02","0,02","1489,56"
1396,12.07.2024 19:00:00,"22,94","0,02","0,02","1490,58"
1397,12.07.2024 21:00:00,"23,03","0,02","0,02","1490,83"
1398,12.07.2024 23:00:00,"23,00","0,02","0,02","1490,75"
1399,13.07.2024 01:00:00,"22,91","0,02","0,02","1490,49"
1400,13.07.2024 03:00:00,"22,82","0,02","0,02","1490,24"
1401,13.07.2024 05:00:00,"22,73","0,02","0,02","1489,99"
1402,13.07.2024 07:00:00,"22,62","0,02","0,02","1489,65"
1403,13.07.2024 09:00:00,"22,50","0,01","0,00","1489,30"
1404,13.07.2024 11:00:00,"22,41","0,01","0,00","1489,04"
1405,13.07.2024 13:00:00,"22,47","0,01","0,00","1489,21"
1406,13.07.2024 15:00:00,"22,56","0,01","0,00","1489,47"
1407,13.07.2024 17:00:00,"22,68","0,02","0,02","1489,82"
1408,13.07.2024 19:00:00,"23,06","0,01","0,00","1490,91"
1409,13.07.2024 21:00:00,"23,11","0,02","0,02","1491,08"
1410,13.07.2024 23:00:00,"23,06","0,02","0,02","1490,91"
1411,14.07.2024 01:00:00,"22,97","0,01","0,00","1490,65"
1412,14.07.2024 03:00:00,"22,82","0,02","0,02","1490,24"
1413,14.07.2024 05:00:00,"22,68","0,02","0,02","1489,82"
1414,14.07.2024 07:00:00,"22,53","0,01","0,00","1489,38"
1415,14.07.2024 09:00:00,"22,47","0,01","0,00","1489,21"
1416,14.07.2024 11:00:00,"22,47","0,02","0,02","1489,22"
1417,14.07.2024 13:00:00,"22,50","0,01","0,00","1489,30"
1418,14.07.2024 15:00:00,"22,50","0,01","0,00","1489,30"
1419,14.07.2024 17:00:00,"22,59","0,02","0,02","1489,56"
1420,14.07.2024 19:00:00,"22,73","0,02","0,02","1489,99"
1421,14.07.2024 21:00:00,"22,85","0,02","0,02","1490,32"
1422,14.07.2024 23:00:00,"22,91","0,01","0,00","1490,49"
1423,15.07.2024 01:00:00,"22,85","0,02","0,02","1490,32"
1424,15.07.2024 03:00:00,"22,76","0,02","0,02","1490,07"
1425,15.07.2024 05:00:00,"22,71","0,02","0,02","1489,90"
1426,15.07.2024 07:00:00,"22,68","0,01","0,00","1489,81"
1427,15.07.2024 09:00:00,"22,65","0,02","0,02","1489,73"
1428,15.07.2024 11:00:00,"22,65","0,02","0,02","1489,73"
1429,15.07.2024 13:00:00,"22,65","0,02","0,02","1489,73"
1430,15.07.2024 15:00:00,"22,71","0,01","0,00","1489,89"
1431,15.07.2024 17:00:00,"22,94","0,02","0,02","1490,58"
1432,15.07.2024 19:00:00,"23,14","0,01","0,00","1491,16"
1433,15.07.2024 21:00:00,"23,20","0,02","0,02","1491,33"
1434,15.07.2024 23:00:00,"23,17","0,02","0,02","1491,25"
1435,16.07.2024 01:00:00,"23,08","0,02","0,02","1491,00"
1436,16.07.2024 03:00:00,"23,00","0,02","0,02","1490,75"
1437,16.07.2024 05:00:00,"22,91","0,02","0,02","1490,49"
1438,16.07.2024 07:00:00,"22,79","0,02","0,02","1490,16"
1439,16.07.2024 09:00:00,"22,71","0,01","0,00","1489,89"
1440,16.07.2024 11:00:00,"22,79","0,02","0,02","1490,16"
1441,16.07.2024 13:00:00,"23,00","0,01","0,00","1490,74"
1442,16.07.2024 15:00:00,"23,08","0,01","0,00","1490,99"
1443,16.07.2024 17:00:00,"23,11","0,02","0,02","1491,08"
1444,16.07.2024 19:00:00,"23,20","0,02","0,02","1491,33"
1445,16.07.2024 21:00:00,"23,29","0,02","0,02","1491,58"
1446,16.07.2024 23:00:00,"23,23","0,02","0,02","1491,42"
1447,17.07.2024 01:00:00,"23,20","0,02","0,02","1491,33"
1448,17.07.2024 03:00:00,"23,03","0,02","0,02","1490,83"
1449,17.07.2024 05:00:00,"23,06","0,02","0,02","1490,91"
1450,17.07.2024 07:00:00,"23,06","0,02","0,02","1490,91"
1451,17.07.2024 09:00:00,"23,00","0,01","0,00","1490,74"
1452,17.07.2024 11:00:00,"22,97","0,02","0,02","1490,66"
1453,17.07.2024 13:00:00,"23,00","0,02","0,02","1490,75"
1454,17.07.2024 15:00:00,"23,11","0,01","0,00","1491,07"
1455,17.07.2024 17:00:00,"23,35","0,01","0,00","1491,74"
1456,17.07.2024 19:00:00,"23,52","0,01","0,00","1492,24"
1457,17.07.2024 21:00:00,"23,67","0,02","0,02","1492,66"
1458,17.07.2024 23:00:00,"23,70","0,02","0,02","1492,75"
1459,18.07.2024 01:00:00,"23,58","0,01","0,00","1492,41"
1460,18.07.2024 03:00:00,"23,40","0,02","0,02","1491,92"
1461,18.07.2024 05:00:00,"23,17","0,01","0,00","1491,24"
1462,18.07.2024 07:00:00,"23,03","0,02","0,02","1490,83"
1463,18.07.2024 09:00:00,"22,97","0,01","0,00","1490,65"
1464,18.07.2024 11:00:00,"23,03","0,02","0,02","1490,83"
1465,18.07.2024 13:00:00,"23,14","0,02","0,02","1491,17"
1466,18.07.2024 15:00:00,"23,23","0,01","0,00","1491,41"
1467,18.07.2024 17:00:00,"23,38","0,02","0,02","1491,83"
1468,18.07.2024 19:00:00,"23,43","0,02","0,02","1492,00"
1469,18.07.2024 21:00:00,"23,49","0,02","0,02","1492,17"
1470,18.07.2024 23:00:00,"23,49","0,01","0,00","1492,16"
1471,19.07.2024 01:00:00,"23,35","0,02","0,02","1491,75"
1472,19.07.2024 03:00:00,"23,06","0,02","0,02","1490,91"
1473,19.07.2024 05:00:00,"22,76","0,01","0,00","1490,06"
1474,19.07.2024 07:00:00,"22,47","0,01","0,00","1489,21"
1475,19.07.2024 09:00:00,"22,38","0,01","0,00","1488,96"
1476,19.07.2024 11:00:00,"22,41","0,01","0,00","1489,04"
1477,19.07.2024 13:00:00,"22,44","0,01","0,00","1489,13"
1478,19.07.2024 15:00:00,"22,50","0,01","0,00","1489,30"
1479,19.07.2024 17:00:00,"22,56","0,02","0,02","1489,48"
1480,19.07.2024 19:00:00,"22,71","0,01","0,00","1489,89"
1481,19.07.2024 21:00:00,"22,76","0,02","0,02","1490,07"
1482,19.07.2024 23:00:00,"22,73","0,01","0,00","1489,98"
1483,20.07.2024 01:00:00,"22,59","0,01","0,00","1489,55"
1484,20.07.2024 03:00:00,"22,44","0,01","0,00","1489,13"
1485,20.07.2024 05:00:00,"22,30","0,01","0,00","1488,70"
1486,20.07.2024 07:00:00,"22,09","0,01","0,00","1488,10"
1487,20.07.2024 09:00:00,"22,15","0,01","0,00","1488,27"
1488,20.07.2024 11:00:00,"22,21","0,01","0,00","1488,44"
1489,20.07.2024 13:00:00,"22,27","0,01","0,00","1488,61"
1490,20.07.2024 15:00:00,"22,41","0,01","0,00","1489,04"
1491,20.07.2024 17:00:00,"22,62","0,01","0,00","1489,64"
1492,20.07.2024 19:00:00,"22,76","0,01","0,00","1490,06"
1493,20.07.2024 21:00:00,"22,82","0,02","0,02","1490,24"
1494,20.07.2024 23:00:00,"22,73","0,01","0,00","1489,98"
1495,21.07.2024 01:00:00,"22,65","0,01","0,00","1489,72"
1496,21.07.2024 03:00:00,"22,59","0,01","0,00","1489,55"
1497,21.07.2024 05:00:00,"22,56","0,02","0,02","1489,48"
1498,21.07.2024 07:00:00,"22,50","0,01","0,00","1489,30"
1499,21.07.2024 09:00:00,"22,44","0,02","0,02","1489,14"
1500,21.07.2024 11:00:00,"22,38","0,01","0,00","1488,96"
1501,21.07.2024 13:00:00,"22,38","0,01","0,00","1488,96"
1502,21.07.2024 15:00:00,"22,41","0,01","0,00","1489,04"
1503,21.07.2024 17:00:00,"22,38","0,01","0,00","1488,96"
1504,21.07.2024 19:00:00,"22,33","0,01","0,00","1488,78"
1505,21.07.2024 21:00:00,"22,27","0,01","0,00","1488,61"
1506,21.07.2024 23:00:00,"22,21","0,01","0,00","1488,44"
1507,22.07.2024 01:00:00,"22,18","0,01","0,00","1488,36"
1508,22.07.2024 03:00:00,"22,03","0,01","0,00","1487,92"
1509,22.07.2024 05:00:00,"21,80","0,01","0,00","1487,23"
1510,22.07.2024 07:00:00,"21,62","0,01","0,00","1486,71"
1511,22.07.2024 09:00:00,"21,59","0,01","0,00","1486,62"
1512,22.07.2024 11:00:00,"21,62","0,01","0,00","1486,71"
1513,22.07.2024 13:00:00,"21,65","0,01","0,00","1486,79"
1514,22.07.2024 15:00:00,"21,68","0,01","0,00","1486,88"
1515,22.07.2024 17:00:00,"21,68","0,01","0,00","1486,88"
1516,22.07.2024 19:00:00,"21,71","0,01","0,00","1486,97"
1517,22.07.2024 21:00:00,"21,77","0,01","0,00","1487,14"
1518,22.07.2024 23:00:00,"21,71","0,01","0,00","1486,97"
1519,23.07.2024 01:00:00,"21,59","0,01","0,00","1486,62"
1520,23.07.2024 03:00:00,"21,45","0,01","0,00","1486,18"
1521,23.07.2024 05:00:00,"21,24","0,01","0,00","1485,56"
1522,23.07.2024 07:00:00,"21,16","0,01","0,00","1485,30"
1523,23.07.2024 09:00:00,"21,27","0,01","0,00","1485,65"
1524,23.07.2024 11:00:00,"21,51","0,01","0,00","1486,35"
1525,23.07.2024 13:00:00,"21,65","0,01","0,00","1486,79"
1526,23.07.2024 15:00:00,"21,83","0,01","0,00","1487,32"
1527,23.07.2024 17:00:00,"21,89","0,01","0,00","1487,49"
1528,23.07.2024 19:00:00,"21,86","0,01","0,00","1487,40"
1529,23.07.2024 21:00:00,"21,92","0,01","0,00","1487,58"
1530,23.07.2024 23:00:00,"22,00","0,01","0,00","1487,84"
1531,24.07.2024 01:00:00,"22,03","0,01","0,00","1487,92"
1532,24.07.2024 03:00:00,"22,00","0,01","0,00","1487,84"
1533,24.07.2024 05:00:00,"21,95","0,01","0,00","1487,66"
1534,24.07.2024 07:00:00,"21,89","0,01","0,00","1487,49"
1535,24.07.2024 09:00:00,"21,83","0,01","0,00","1487,32"
1536,24.07.2024 11:00:00,"21,80","0,01","0,00","1487,23"
1537,24.07.2024 13:00:00,"21,74","0,01","0,00","1487,05"
1538,24.07.2024 15:00:00,"21,59","0,01","0,00","1486,62"
1539,24.07.2024 17:00:00,"21,57","0,01","0,00","1486,53"
1540,24.07.2024 19:00:00,"21,54","0,01","0,00","1486,44"
1541,24.07.2024 21:00:00,"21,45","0,01","0,00","1486,18"
1542,24.07.2024 23:00:00,"21,48","0,01","0,00","1486,27"
1543,25.07.2024 01:00:00,"21,51","0,01","0,00","1486,35"
1544,25.07.2024 03:00:00,"21,51","0,01","0,00","1486,35"
1545,25.07.2024 05:00:00,"21,48","0,01","0,00","1486,27"
1546,25.07.2024 07:00:00,"21,45","0,01","0,00","1486,18"
1547,25.07.2024 09:00:00,"21,36","0,01","0,00","1485,91"
1548,25.07.2024 11:00:00,"21,13","0,01","0,00","1485,21"
1549,25.07.2024 13:00:00,"21,07","0,01","0,00","1485,03"
1550,25.07.2024 15:00:00,"21,18","0,01","0,00","1485,38"
1551,25.07.2024 17:00:00,"21,27","0,01","0,00","1485,65"
1552,25.07.2024 19:00:00,"21,39","0,01","0,00","1486,00"
1553,25.07.2024 21:00:00,"21,45","0,01","0,00","1486,18"
1554,25.07.2024 23:00:00,"21,48","0,01","0,00","1486,27"
1555,26.07.2024 01:00:00,"21,51","0,01","0,00","1486,35"
1556,26.07.2024 03:00:00,"21,48","0,01","0,00","1486,27"
1557,26.07.2024 05:00:00,"21,45","0,01","0,00","1486,18"
1558,26.07.2024 07:00:00,"21,39","0,01","0,00","1486,00"
1559,26.07.2024 09:00:00,"21,36","0,01","0,00","1485,91"
1560,26.07.2024 11:00:00,"21,36","0,01","0,00","1485,91"
1561,26.07.2024 13:00:00,"21,36","0,01","0,00","1485,91"
1562,26.07.2024 15:00:00,"21,42","0,01","0,00","1486,09"
1563,26.07.2024 17:00:00,"21,45","0,01","0,00","1486,18"
1564,26.07.2024 19:00:00,"21,45","0,01","0,00","1486,18"
1565,26.07.2024 21:00:00,"21,42","0,01","0,00","1486,09"
1566,26.07.2024 23:00:00,"21,42","0,01","0,00","1486,09"
1567,27.07.2024 01:00:00,"21,42","0,01","0,00","1486,09"
1568,27.07.2024 03:00:00,"21,45","0,01","0,00","1486,18"
1569,27.07.2024 05:00:00,"21,45","0,01","0,00","1486,18"
1570,27.07.2024 07:00:00,"21,42","0,01","0,00","1486,09"
1571,27.07.2024 09:00:00,"21,36","0,01","0,00","1485,91"
1572,27.07.2024 11:00:00,"21,36","0,01","0,00","1485,91"
1573,27.07.2024 13:00:00,"21,36","0,01","0,00","1485,91"
1574,27.07.2024 15:00:00,"21,39","0,01","0,00","1486,00"
1575,27.07.2024 17:00:00,"21,39","0,01","0,00","1486,00"
1576,27.07.2024 19:00:00,"21,42","0,01","0,00","1486,09"
1577,27.07.2024 21:00:00,"21,42","0,01","0,00","1486,09"
1578,27.07.2024 23:00:00,"21,45","0,01","0,00","1486,18"
1579,28.07.2024 01:00:00,"21,45","0,01","0,00","1486,18"
1580,28.07.2024 03:00:00,"21,45","0,01","0,00","1486,18"
1581,28.07.2024 05:00:00,"21,45","0,01","0,00","1486,18"
1582,28.07.2024 07:00:00,"21,39","0,01","0,00","1486,00"
1583,28.07.2024 09:00:00,"21,39","0,01","0,00","1486,00"
1584,28.07.2024 11:00:00,"21,39","0,01","0,00","1486,00"
1585,28.07.2024 13:00:00,"21,39","0,01","0,00","1486,00"
1586,28.07.2024 15:00:00,"21,39","0,01","0,00","1486,00"
1587,28.07.2024 17:00:00,"21,39","0,01","0,00","1486,00"
1588,28.07.2024 19:00:00,"21,45","0,01","0,00","1486,18"
1589,28.07.2024 21:00:00,"21,48","0,01","0,00","1486,27"
1590,28.07.2024 23:00:00,"21,48","0,01","0,00","1486,27"
1591,29.07.2024 01:00:00,"21,48","0,01","0,00","1486,27"
1592,29.07.2024 03:00:00,"21,45","0,01","0,00","1486,18"
1593,29.07.2024 05:00:00,"21,42","0,01","0,00","1486,09"
1594,29.07.2024 07:00:00,"21,39","0,01","0,00","1486,00"
1595,29.07.2024 09:00:00,"21,36","0,01","0,00","1485,91"
1596,29.07.2024 11:00:00,"21,33","0,01","0,00","1485,83"
1597,29.07.2024 13:00:00,"21,30","0,01","0,00","1485,74"
1598,29.07.2024 15:00:00,"21,33","0,01","0,00","1485,83"
1599,29.07.2024 17:00:00,"21,36","0,01","0,00","1485,91"
1600,29.07.2024 19:00:00,"21,36","0,01","0,00","1485,91"
1601,29.07.2024 21:00:00,"21,33","0,01","0,00","1485,83"
1602,29.07.2024 23:00:00,"21,24","0,01","0,00","1485,56"
1603,30.07.2024 01:00:00,"21,10","0,01","0,00","1485,12"
1604,30.07.2024 03:00:00,"21,04","0,01","0,00","1484,94"
1605,30.07.2024 05:00:00,"21,01","0,01","0,00","1484,85"
1606,30.07.2024 07:00:00,"21,01","0,01","0,00","1484,85"
1607,30.07.2024 09:00:00,"21,10","0,01","0,00","1485,12"
1608,30.07.2024 11:00:00,"21,27","0,01","0,00","1485,65"
1609,30.07.2024 13:00:00,"21,42","0,01","0,00","1486,09"
1610,30.07.2024 15:00:00,"21,59","0,01","0,00","1486,62"
1611,30.07.2024 17:00:00,"21,77","0,01","0,00","1487,14"
1612,30.07.2024 19:00:00,"21,89","0,01","0,00","1487,49"
1613,30.07.2024 21:00:00,"21,98","0,01","0,00","1487,75"
1614,30.07.2024 23:00:00,"22,00","0,01","0,00","1487,84"
1615,31.07.2024 01:00:00,"22,06","0,01","0,00","1488,01"
1616,31.07.2024 03:00:00,"22,15","0,01","0,00","1488,27"
1617,31.07.2024 05:00:00,"22,18","0,01","0,00","1488,36"
1618,31.07.2024 07:00:00,"22,18","0,01","0,00","1488,36"
1619,31.07.2024 09:00:00,"22,15","0,01","0,00","1488,27"
1620,31.07.2024 11:00:00,"22,27","0,01","0,00","1488,61"
1621,31.07.2024 13:00:00,"24,07","0,01","0,00","1493,81"
